"Encoding1"	"Encoding2"	"Adjusted_RV"
"Z_curve_36bit"	"Z_curve_144bit"	0.996033070359854
"Z_curve_36bit"	"PseEIIP"	0.987914762092485
"Z_curve_36bit"	"DAC"	0.865438703208024
"Z_curve_36bit"	"DCC"	0.791089410233324
"Z_curve_36bit"	"DACC"	0.824798200657803
"Z_curve_36bit"	"TAC"	0.815715434021022
"Z_curve_36bit"	"TCC"	0.864497010164994
"Z_curve_36bit"	"TACC"	0.853512231312489
"Z_curve_36bit"	"Moran"	0.445197509616375
"Z_curve_36bit"	"Geary"	0.445161628651292
"Z_curve_36bit"	"NMBroto"	0.855674997965661
"Z_curve_36bit"	"DPCP"	0.988612722549509
"Z_curve_36bit"	"TPCP"	0.966372407062939
"Z_curve_36bit"	"MMI"	0.86275883142845
"Z_curve_36bit"	"PseDNC"	0.98743280469109
"Z_curve_36bit"	"PseKNC"	0.991044067433279
"Z_curve_36bit"	"PCPseDNC"	0.98743280469109
"Z_curve_36bit"	"PCPseTNC"	0.989412218610669
"Z_curve_36bit"	"SCPseDNC"	0.988521436774588
"Z_curve_36bit"	"SCPseTNC"	0.991046375379659
"Z_curve_36bit"	"Mismatch"	0.136847014769714
"Z_curve_36bit"	"Kmer-1"	0.960874936024579
"Z_curve_36bit"	"Kmer-2"	0.987568763317823
"Z_curve_36bit"	"Kmer-3"	0.991232354679327
"Z_curve_36bit"	"Kmer-4"	0.991226174328261
"Z_curve_36bit"	"Kmer-5"	0.98536238981702
"Z_curve_36bit"	"Kmer-6"	0.975794955334123
"Z_curve_36bit"	"Kmer-7"	0.957233464402844
"Z_curve_36bit"	"RCKmer-1"	0.959686091026883
"Z_curve_36bit"	"RCKmer-2"	0.977572891835429
"Z_curve_36bit"	"RCKmer-3"	0.990023895802418
"Z_curve_36bit"	"RCKmer-4"	0.989581568257012
"Z_curve_36bit"	"RCKmer-5"	0.984637139783194
"Z_curve_36bit"	"RCKmer-6"	0.978538077027402
"Z_curve_36bit"	"RCKmer-7"	0.958589043745109
"Z_curve_48bit"	"Z_curve_144bit"	0.990935826530117
"Z_curve_48bit"	"PseEIIP"	0.992353009625954
"Z_curve_48bit"	"DAC"	0.873864114329913
"Z_curve_48bit"	"DCC"	0.806704876281334
"Z_curve_48bit"	"DACC"	0.838087792064608
"Z_curve_48bit"	"TAC"	0.819227750580391
"Z_curve_48bit"	"TCC"	0.872256784594132
"Z_curve_48bit"	"TACC"	0.858623772586439
"Z_curve_48bit"	"Moran"	0.466173519973901
"Z_curve_48bit"	"Geary"	0.466135034428643
"Z_curve_48bit"	"NMBroto"	0.864741404583728
"Z_curve_48bit"	"DPCP"	0.989222463556203
"Z_curve_48bit"	"TPCP"	0.969361422678285
"Z_curve_48bit"	"MMI"	0.870442278137182
"Z_curve_48bit"	"PseDNC"	0.989203154160892
"Z_curve_48bit"	"PseKNC"	0.996011411224133
"Z_curve_48bit"	"PCPseDNC"	0.989203154160892
"Z_curve_48bit"	"PCPseTNC"	0.993284844277714
"Z_curve_48bit"	"SCPseDNC"	0.990211442503149
"Z_curve_48bit"	"SCPseTNC"	0.995819814085927
"Z_curve_48bit"	"Mismatch"	0.137802076745698
"Z_curve_48bit"	"Kmer-1"	0.960196309982716
"Z_curve_48bit"	"Kmer-2"	0.989170330731927
"Z_curve_48bit"	"Kmer-3"	0.995919087498829
"Z_curve_48bit"	"Kmer-4"	0.998968695110662
"Z_curve_48bit"	"Kmer-5"	0.995672720731414
"Z_curve_48bit"	"Kmer-6"	0.988372620544673
"Z_curve_48bit"	"Kmer-7"	0.972009587065633
"Z_curve_48bit"	"RCKmer-1"	0.957828233232441
"Z_curve_48bit"	"RCKmer-2"	0.978047854142154
"Z_curve_48bit"	"RCKmer-3"	0.992744593246356
"Z_curve_48bit"	"RCKmer-4"	0.994474069280591
"Z_curve_48bit"	"RCKmer-5"	0.992339161420993
"Z_curve_48bit"	"RCKmer-6"	0.987877524404824
"Z_curve_48bit"	"RCKmer-7"	0.970272939941378
"Z_curve_144bit"	"PseEIIP"	0.983318023800867
"Z_curve_144bit"	"DAC"	0.86592428921828
"Z_curve_144bit"	"DCC"	0.799434817131122
"Z_curve_144bit"	"DACC"	0.830512616008432
"Z_curve_144bit"	"TAC"	0.81173110880663
"Z_curve_144bit"	"TCC"	0.864308985284625
"Z_curve_144bit"	"TACC"	0.85077875999268
"Z_curve_144bit"	"Moran"	0.462054981326539
"Z_curve_144bit"	"Geary"	0.462016845052787
"Z_curve_144bit"	"NMBroto"	0.856885409748714
"Z_curve_144bit"	"DPCP"	0.980183916127294
"Z_curve_144bit"	"TPCP"	0.960522157806123
"Z_curve_144bit"	"MMI"	0.862528280569572
"Z_curve_144bit"	"PseDNC"	0.980172521414339
"Z_curve_144bit"	"PseKNC"	0.986944873391569
"Z_curve_144bit"	"PCPseDNC"	0.980172521414339
"Z_curve_144bit"	"PCPseTNC"	0.984239570022671
"Z_curve_144bit"	"SCPseDNC"	0.981172090524839
"Z_curve_144bit"	"SCPseTNC"	0.986754439219776
"Z_curve_144bit"	"Mismatch"	0.136514014376153
"Z_curve_144bit"	"Kmer-1"	0.951413146859177
"Z_curve_144bit"	"Kmer-2"	0.980139686071187
"Z_curve_144bit"	"Kmer-3"	0.98685216251404
"Z_curve_144bit"	"Kmer-4"	0.98991464643765
"Z_curve_144bit"	"Kmer-5"	0.986716728449565
"Z_curve_144bit"	"Kmer-6"	0.979623268238251
"Z_curve_144bit"	"Kmer-7"	0.96372996211711
"Z_curve_144bit"	"RCKmer-1"	0.949063115894918
"Z_curve_144bit"	"RCKmer-2"	0.969114311581896
"Z_curve_144bit"	"RCKmer-3"	0.98369050331012
"Z_curve_144bit"	"RCKmer-4"	0.985428748354502
"Z_curve_144bit"	"RCKmer-5"	0.983351846231067
"Z_curve_144bit"	"RCKmer-6"	0.979008697283008
"Z_curve_144bit"	"RCKmer-7"	0.961728187150868
"PseEIIP"	"DAC"	0.831301605210365
"PseEIIP"	"DCC"	0.764495170596204
"PseEIIP"	"DACC"	0.795328231937537
"PseEIIP"	"TAC"	0.865441566621942
"PseEIIP"	"TCC"	0.8939208115226
"PseEIIP"	"TACC"	0.897261025493921
"PseEIIP"	"Moran"	0.404316296524019
"PseEIIP"	"Geary"	0.404279974721914
"PseEIIP"	"NMBroto"	0.81983405702532
"PseEIIP"	"DPCP"	0.995599328537186
"PseEIIP"	"TPCP"	0.990125466644225
"PseEIIP"	"MMI"	0.826889183569765
"PseEIIP"	"PseDNC"	0.998864613962069
"PseEIIP"	"PseKNC"	0.998867601942276
"PseEIIP"	"PCPseDNC"	0.998864613962069
"PseEIIP"	"PCPseTNC"	0.991550345477381
"PseEIIP"	"SCPseDNC"	0.998806921120063
"PseEIIP"	"SCPseTNC"	0.998925570795296
"PseEIIP"	"Mismatch"	0.14160301305097
"PseEIIP"	"Kmer-1"	0.986021612043899
"PseEIIP"	"Kmer-2"	0.998838372857777
"PseEIIP"	"Kmer-3"	0.998899454716577
"PseEIIP"	"Kmer-4"	0.993111723761689
"PseEIIP"	"Kmer-5"	0.9817862690032
"PseEIIP"	"Kmer-6"	0.967992171886893
"PseEIIP"	"Kmer-7"	0.943637880016788
"PseEIIP"	"RCKmer-1"	0.983990387078749
"PseEIIP"	"RCKmer-2"	0.994235602527526
"PseEIIP"	"RCKmer-3"	0.996562524561778
"PseEIIP"	"RCKmer-4"	0.994306566416079
"PseEIIP"	"RCKmer-5"	0.97967875335586
"PseEIIP"	"RCKmer-6"	0.971120497598584
"PseEIIP"	"RCKmer-7"	0.943441778155147
"DAC"	"DCC"	0.95562388108439
"DAC"	"DACC"	0.980644992810589
"DAC"	"TAC"	0.565296500905156
"DAC"	"TCC"	0.661996166952953
"DAC"	"TACC"	0.613867013704271
"DAC"	"Moran"	0.76406745940242
"DAC"	"Geary"	0.764019673265378
"DAC"	"NMBroto"	0.999552445429745
"DAC"	"DPCP"	0.844271323679082
"DAC"	"TPCP"	0.770428561006991
"DAC"	"MMI"	0.913754616796295
"DAC"	"PseDNC"	0.825884679616798
"DAC"	"PseKNC"	0.847431734212662
"DAC"	"PCPseDNC"	0.825884679616798
"DAC"	"PCPseTNC"	0.861354889628038
"DAC"	"SCPseDNC"	0.833462939498854
"DAC"	"SCPseTNC"	0.845896639032323
"DAC"	"Mismatch"	0.103442758775911
"DAC"	"Kmer-1"	0.752273740743931
"DAC"	"Kmer-2"	0.82694836072046
"DAC"	"Kmer-3"	0.84727074073741
"DAC"	"Kmer-4"	0.871370846586509
