"Encoding1"	"Encoding2"	"Adjusted_RV"
"Z_curve_9bit"	"Kmer-6"	0.924692915160299
"Z_curve_9bit"	"Kmer-7"	0.892732079104466
"Z_curve_9bit"	"RCKmer-1"	0.974331211879021
"Z_curve_9bit"	"RCKmer-2"	0.970126852086352
"Z_curve_9bit"	"RCKmer-3"	0.962732363621785
"Z_curve_9bit"	"RCKmer-4"	0.95760269508023
"Z_curve_9bit"	"RCKmer-5"	0.941360904614133
"Z_curve_9bit"	"RCKmer-6"	0.930807900714455
"Z_curve_9bit"	"RCKmer-7"	0.903094480016489
"Z_curve_12bit"	"Z_curve_36bit"	0.977291046717787
"Z_curve_12bit"	"Z_curve_48bit"	0.991730567659463
"Z_curve_12bit"	"Z_curve_144bit"	0.960424264157319
"Z_curve_12bit"	"PseEIIP"	0.994680879410228
"Z_curve_12bit"	"DAC"	0.92425505339431
"Z_curve_12bit"	"DCC"	0.850470265440067
"Z_curve_12bit"	"DACC"	0.887323586341057
"Z_curve_12bit"	"TAC"	0.814092144255087
"Z_curve_12bit"	"TCC"	0.759277898937115
"Z_curve_12bit"	"TACC"	0.835071068297253
"Z_curve_12bit"	"Moran"	0.520806236312368
"Z_curve_12bit"	"Geary"	0.521131268754961
"Z_curve_12bit"	"NMBroto"	0.918094530119194
"Z_curve_12bit"	"DPCP"	0.993138262854062
"Z_curve_12bit"	"TPCP"	0.974995010393578
"Z_curve_12bit"	"MMI"	0.831624112886369
"Z_curve_12bit"	"PseDNC"	0.995736722114161
"Z_curve_12bit"	"PseKNC"	0.997137639791524
"Z_curve_12bit"	"PCPseDNC"	0.995736722114161
"Z_curve_12bit"	"PCPseTNC"	0.992474556152204
"Z_curve_12bit"	"SCPseDNC"	0.996102085219455
"Z_curve_12bit"	"SCPseTNC"	0.99698096578116
"Z_curve_12bit"	"Mismatch"	0.109914965513913
"Z_curve_12bit"	"Kmer-1"	0.978213729224297
"Z_curve_12bit"	"Kmer-2"	0.99565138598476
"Z_curve_12bit"	"Kmer-3"	0.997198332318073
"Z_curve_12bit"	"Kmer-4"	0.994462945383649
"Z_curve_12bit"	"Kmer-5"	0.987449758314089
"Z_curve_12bit"	"Kmer-6"	0.975417976793717
"Z_curve_12bit"	"Kmer-7"	0.948858516534545
"Z_curve_12bit"	"RCKmer-1"	0.976107552443162
"Z_curve_12bit"	"RCKmer-2"	0.986773537502707
"Z_curve_12bit"	"RCKmer-3"	0.994630851593831
"Z_curve_12bit"	"RCKmer-4"	0.99202263156732
"Z_curve_12bit"	"RCKmer-5"	0.986494640677642
"Z_curve_12bit"	"RCKmer-6"	0.978730262396306
"Z_curve_12bit"	"RCKmer-7"	0.958280706368307
"Z_curve_36bit"	"Z_curve_48bit"	0.969998099757045
"Z_curve_36bit"	"Z_curve_144bit"	0.988210217405828
"Z_curve_36bit"	"PseEIIP"	0.972514877605159
"Z_curve_36bit"	"DAC"	0.902015597292466
"Z_curve_36bit"	"DCC"	0.83087616693324
"Z_curve_36bit"	"DACC"	0.866549446259546
"Z_curve_36bit"	"TAC"	0.796202201040691
"Z_curve_36bit"	"TCC"	0.742803494346106
"Z_curve_36bit"	"TACC"	0.816792430119396
"Z_curve_36bit"	"Moran"	0.507664699202978
"Z_curve_36bit"	"Geary"	0.507979262180194
"Z_curve_36bit"	"NMBroto"	0.895987692498402
"Z_curve_36bit"	"DPCP"	0.970521180111339
"Z_curve_36bit"	"TPCP"	0.953354664719735
"Z_curve_36bit"	"MMI"	0.811433856094773
"Z_curve_36bit"	"PseDNC"	0.973332590417868
"Z_curve_36bit"	"PseKNC"	0.974940694643738
"Z_curve_36bit"	"PCPseDNC"	0.973332590417868
"Z_curve_36bit"	"PCPseTNC"	0.969880901378124
"Z_curve_36bit"	"SCPseDNC"	0.973630482543985
"Z_curve_36bit"	"SCPseTNC"	0.974780503918849
"Z_curve_36bit"	"Mismatch"	0.109259336976121
"Z_curve_36bit"	"Kmer-1"	0.956405282227784
"Z_curve_36bit"	"Kmer-2"	0.973225339739507
"Z_curve_36bit"	"Kmer-3"	0.974974724004506
