"Encoding1"	"Encoding2"	"Adjusted_RV"
"Z_curve_144bit"	"DAC"	0.875379288813164
"Z_curve_144bit"	"DCC"	0.817817591097758
"Z_curve_144bit"	"DACC"	0.844898697578188
"Z_curve_144bit"	"TAC"	0.81167613966829
"Z_curve_144bit"	"TCC"	0.870423478636333
"Z_curve_144bit"	"TACC"	0.85000045132846
"Z_curve_144bit"	"Moran"	0.509027815671364
"Z_curve_144bit"	"Geary"	0.508983197210829
"Z_curve_144bit"	"NMBroto"	0.867372146308656
"Z_curve_144bit"	"DPCP"	0.981179879973365
"Z_curve_144bit"	"TPCP"	0.959974877481208
"Z_curve_144bit"	"MMI"	0.870237194361068
"Z_curve_144bit"	"PseDNC"	0.981317225874574
"Z_curve_144bit"	"PseKNC"	0.987476707344994
"Z_curve_144bit"	"PCPseDNC"	0.981317225874574
"Z_curve_144bit"	"PCPseTNC"	0.985224243960677
"Z_curve_144bit"	"SCPseDNC"	0.982075930114514
"Z_curve_144bit"	"SCPseTNC"	0.987348719353947
"Z_curve_144bit"	"Mismatch"	0.0600923205906959
"Z_curve_144bit"	"Kmer-1"	0.953457520712224
"Z_curve_144bit"	"Kmer-2"	0.981200200068597
"Z_curve_144bit"	"Kmer-3"	0.987358343002383
"Z_curve_144bit"	"Kmer-4"	0.990204396789821
"Z_curve_144bit"	"Kmer-5"	0.987291839140795
"Z_curve_144bit"	"Kmer-6"	0.980684593850394
"Z_curve_144bit"	"Kmer-7"	0.965723779039738
"Z_curve_144bit"	"RCKmer-1"	0.952098841066727
"Z_curve_144bit"	"RCKmer-2"	0.972001787403409
"Z_curve_144bit"	"RCKmer-3"	0.985411345964765
"Z_curve_144bit"	"RCKmer-4"	0.987116007876397
"Z_curve_144bit"	"RCKmer-5"	0.985213250241117
"Z_curve_144bit"	"RCKmer-6"	0.981224624396102
"Z_curve_144bit"	"RCKmer-7"	0.964920891212821
"PseEIIP"	"DAC"	0.844828802390472
"PseEIIP"	"DCC"	0.785833533608312
"PseEIIP"	"DACC"	0.813134856157098
"PseEIIP"	"TAC"	0.863715870218287
"PseEIIP"	"TCC"	0.900504511014587
"PseEIIP"	"TACC"	0.895517257739929
"PseEIIP"	"Moran"	0.452532208248927
"PseEIIP"	"Geary"	0.452485688692099
"PseEIIP"	"NMBroto"	0.834525515299521
"PseEIIP"	"DPCP"	0.996176977944848
"PseEIIP"	"TPCP"	0.989386392572333
"PseEIIP"	"MMI"	0.836615019582576
"PseEIIP"	"PseDNC"	0.998935561589714
"PseEIIP"	"PseKNC"	0.998803418355972
"PseEIIP"	"PCPseDNC"	0.998935561589714
"PseEIIP"	"PCPseTNC"	0.991698690007333
"PseEIIP"	"SCPseDNC"	0.998826807070461
"PseEIIP"	"SCPseTNC"	0.998837970831292
"PseEIIP"	"Mismatch"	0.0632762467787968
"PseEIIP"	"Kmer-1"	0.986678047149548
"PseEIIP"	"Kmer-2"	0.998911601834091
"PseEIIP"	"Kmer-3"	0.99886232449391
"PseEIIP"	"Kmer-4"	0.993321882712403
"PseEIIP"	"Kmer-5"	0.982659890570288
"PseEIIP"	"Kmer-6"	0.969673016639143
"PseEIIP"	"Kmer-7"	0.946681925773473
"PseEIIP"	"RCKmer-1"	0.985422387762049
"PseEIIP"	"RCKmer-2"	0.995476442282885
"PseEIIP"	"RCKmer-3"	0.997396178528294
"PseEIIP"	"RCKmer-4"	0.995242685532507
"PseEIIP"	"RCKmer-5"	0.981413547913991
"PseEIIP"	"RCKmer-6"	0.973376713456816
"PseEIIP"	"RCKmer-7"	0.947196771579156
"DAC"	"DCC"	0.962056488449353
"DAC"	"DACC"	0.983577727683057
"DAC"	"TAC"	0.580687171374223
"DAC"	"TCC"	0.683358305101131
"DAC"	"TACC"	0.629273752299792
"DAC"	"Moran"	0.791550125908563
"DAC"	"Geary"	0.79149004467886
"DAC"	"NMBroto"	0.999565165853995
"DAC"	"DPCP"	0.857269917904367
"DAC"	"TPCP"	0.783416085767517
"DAC"	"MMI"	0.914004873306923
"DAC"	"PseDNC"	0.841346918329305
"DAC"	"PseKNC"	0.859869252835715
"DAC"	"PCPseDNC"	0.841346918329305
"DAC"	"PCPseTNC"	0.875614094016729
"DAC"	"SCPseDNC"	0.849144630867853
"DAC"	"SCPseTNC"	0.859404307359742
"DAC"	"Mismatch"	0.0471469236215738
"DAC"	"Kmer-1"	0.774913957300887
"DAC"	"Kmer-2"	0.842871307257064
"DAC"	"Kmer-3"	0.86050964733618
"DAC"	"Kmer-4"	0.882658758422766
"DAC"	"Kmer-5"	0.900166908658545
"DAC"	"Kmer-6"	0.910717887500321
"DAC"	"Kmer-7"	0.920096910902511
"DAC"	"RCKmer-1"	0.775839605570186
"DAC"	"RCKmer-2"	0.81513343942299
"DAC"	"RCKmer-3"	0.861629195622649
"DAC"	"RCKmer-4"	0.866057159354117
"DAC"	"RCKmer-5"	0.901824040575684
"DAC"	"RCKmer-6"	0.907363389764221
"DAC"	"RCKmer-7"	0.923735324175558
"DCC"	"DACC"	0.995502743972242
"DCC"	"TAC"	0.549076270810395
"DCC"	"TCC"	0.64262480913628
"DCC"	"TACC"	0.593784497389983
"DCC"	"Moran"	0.872601312566919
"DCC"	"Geary"	0.872560077140712
"DCC"	"NMBroto"	0.963043374239184
"DCC"	"DPCP"	0.789297277553222
"DCC"	"TPCP"	0.726768933245197
"DCC"	"MMI"	0.843413867967025
"DCC"	"PseDNC"	0.778756028278697
"DCC"	"PseKNC"	0.800449363911148
"DCC"	"PCPseDNC"	0.778756028278697
"DCC"	"PCPseTNC"	0.80791256262116
"DCC"	"SCPseDNC"	0.78516637868723
"DCC"	"SCPseTNC"	0.797884840876379
"DCC"	"Mismatch"	0.0433553172117912
"DCC"	"Kmer-1"	0.713322761882626
"DCC"	"Kmer-2"	0.77900164390111
"DCC"	"Kmer-3"	0.798722863163256
"DCC"	"Kmer-4"	0.821743985491161
"DCC"	"Kmer-5"	0.840223664503066
"DCC"	"Kmer-6"	0.852189236252676
"DCC"	"Kmer-7"	0.86289615782712
"DCC"	"RCKmer-1"	0.71050600787949
"DCC"	"RCKmer-2"	0.752968794025887
"DCC"	"RCKmer-3"	0.795706202350068
"DCC"	"RCKmer-4"	0.802795893118069
"DCC"	"RCKmer-5"	0.837244125539072
"DCC"	"RCKmer-6"	0.844412858638607
"DCC"	"RCKmer-7"	0.861340594376217
"DACC"	"TAC"	0.564815585506305
"DACC"	"TCC"	0.662343141768524
"DACC"	"TACC"	0.61125827918131
"DACC"	"Moran"	0.852031830212802
"DACC"	"Geary"	0.851983693804358
"DACC"	"NMBroto"	0.984079559944897
"DACC"	"DPCP"	0.819745565951803
"DACC"	"TPCP"	0.752742517675329
"DACC"	"MMI"	0.875240791920306
"DACC"	"PseDNC"	0.807244329275493
"DACC"	"PseKNC"	0.828024928824965
"DACC"	"PCPseDNC"	0.807244329275493
"DACC"	"PCPseTNC"	0.838428240590037
"DACC"	"SCPseDNC"	0.814191987135056
"DACC"	"SCPseTNC"	0.826167120629143
"DACC"	"Mismatch"	0.0450479303911896
"DACC"	"Kmer-1"	0.740896233822168
"DACC"	"Kmer-2"	0.807936061741675
"DACC"	"Kmer-3"	0.82710522588739
"DACC"	"Kmer-4"	0.850023334416721
"DACC"	"Kmer-5"	0.868326043570608
"DACC"	"Kmer-6"	0.879904296049052
"DACC"	"Kmer-7"	0.890243081119578
"DACC"	"RCKmer-1"	0.739354389135279
"DACC"	"RCKmer-2"	0.781085358684971
"DACC"	"RCKmer-3"	0.825498468125682
"DACC"	"RCKmer-4"	0.831725531078995
"DACC"	"RCKmer-5"	0.866930487835341
"DACC"	"RCKmer-6"	0.873595705775198
"DACC"	"RCKmer-7"	0.890477347142441
"TAC"	"TCC"	0.905519943044954
"TAC"	"TACC"	0.988970313334357
"TAC"	"Moran"	0.237257416535231
"TAC"	"Geary"	0.237228543464535
"TAC"	"NMBroto"	0.565155814031248
"TAC"	"DPCP"	0.839211454594712
"TAC"	"TPCP"	0.917170318464356
"TAC"	"MMI"	0.539798284224083
"TAC"	"PseDNC"	0.86041922945089
"TAC"	"PseKNC"	0.846751395104428
"TAC"	"PCPseDNC"	0.86041922945089
"TAC"	"PCPseTNC"	0.813800361733528
"TAC"	"SCPseDNC"	0.85632844860959
"TAC"	"SCPseTNC"	0.847440543201523
"TAC"	"Mismatch"	0.0667044968991978
"TAC"	"Kmer-1"	0.900520045170167
"TAC"	"Kmer-2"	0.859997058498126
"TAC"	"Kmer-3"	0.846146449288311
"TAC"	"Kmer-4"	0.819300465836574
"TAC"	"Kmer-5"	0.789613398632286
"TAC"	"Kmer-6"	0.762656626819105
"TAC"	"Kmer-7"	0.722193439384725
"TAC"	"RCKmer-1"	0.901426499696709
"TAC"	"RCKmer-2"	0.887296989854257
"TAC"	"RCKmer-3"	0.847044871602468
"TAC"	"RCKmer-4"	0.839451889353889
"TAC"	"RCKmer-5"	0.790844573777302
"TAC"	"RCKmer-6"	0.775303482607244
"TAC"	"RCKmer-7"	0.72481782425615
"TCC"	"TACC"	0.958377606603147
"TCC"	"Moran"	0.341179733071781
"TCC"	"Geary"	0.341131653322497
"TCC"	"NMBroto"	0.671587411158918
"TCC"	"DPCP"	0.882189272448503
"TCC"	"TPCP"	0.925762946624023
"TCC"	"MMI"	0.681520562587785
"TCC"	"PseDNC"	0.897774177156172
"TCC"	"PseKNC"	0.892703523490411
"TCC"	"PCPseDNC"	0.897774177156172
"TCC"	"PCPseTNC"	0.880829890908786
"TCC"	"SCPseDNC"	0.895367914033252
"TCC"	"SCPseTNC"	0.892719588262226
"TCC"	"Mismatch"	0.0614569715368242
"TCC"	"Kmer-1"	0.909311295545041
"TCC"	"Kmer-2"	0.897166315162283
"TCC"	"Kmer-3"	0.891960948197369
"TCC"	"Kmer-4"	0.878503714794768
"TCC"	"Kmer-5"	0.860578643362922
"TCC"	"Kmer-6"	0.842648955964886
"TCC"	"Kmer-7"	0.813021108777491
"TCC"	"RCKmer-1"	0.907371842057601
"TCC"	"RCKmer-2"	0.908390929746847
"TCC"	"RCKmer-3"	0.889437133332941
"TCC"	"RCKmer-4"	0.887178886805743
"TCC"	"RCKmer-5"	0.858039970346168
"TCC"	"RCKmer-6"	0.84783258542102
"TCC"	"RCKmer-7"	0.811896219370227
"TACC"	"Moran"	0.278742153113111
"TACC"	"Geary"	0.278705941678145
"TACC"	"NMBroto"	0.614714151343879
"TACC"	"DPCP"	0.87263543216477
"TACC"	"TPCP"	0.940302553145219
"TACC"	"MMI"	0.601119097736054
"TACC"	"PseDNC"	0.89234593446821
"TACC"	"PseKNC"	0.881379142078791
"TACC"	"PCPseDNC"	0.89234593446821
"TACC"	"PCPseTNC"	0.855062397422139
"TACC"	"SCPseDNC"	0.888753380362514
"TACC"	"SCPseTNC"	0.881848460829271
"TACC"	"Mismatch"	0.0663369590853698
"TACC"	"Kmer-1"	0.923356123063395
"TACC"	"Kmer-2"	0.891849676267101
"TACC"	"Kmer-3"	0.88071287393211
"TACC"	"Kmer-4"	0.857951277930872
"TACC"	"Kmer-5"	0.831718375978951
"TACC"	"Kmer-6"	0.807321018100919
"TACC"	"Kmer-7"	0.769751998997159
"TACC"	"RCKmer-1"	0.923289038470934
"TACC"	"RCKmer-2"	0.914137372841671
"TACC"	"RCKmer-3"	0.880436397970945
"TACC"	"RCKmer-4"	0.874538967914142
"TACC"	"RCKmer-5"	0.831660612249801
"TACC"	"RCKmer-6"	0.817640249170297
"TACC"	"RCKmer-7"	0.771125192149774
