"Encoding1"	"Encoding2"	"Adjusted_RV"
"Z_curve_9bit"	"RCKmer-4"	0.979457129231897
"Z_curve_9bit"	"RCKmer-5"	0.977512252073642
"Z_curve_9bit"	"RCKmer-6"	0.974442140060326
"Z_curve_9bit"	"RCKmer-7"	0.962794211559208
"Z_curve_12bit"	"Z_curve_36bit"	0.986573776962926
"Z_curve_12bit"	"Z_curve_48bit"	0.994605740138909
"Z_curve_12bit"	"Z_curve_144bit"	0.975052619517726
"Z_curve_12bit"	"PseEIIP"	0.997044082226122
"Z_curve_12bit"	"DAC"	0.927704754216189
"Z_curve_12bit"	"DCC"	0.770369143000892
"Z_curve_12bit"	"DACC"	0.844303267866734
"Z_curve_12bit"	"TAC"	0.934301364431963
"Z_curve_12bit"	"TCC"	0.881532648767183
"Z_curve_12bit"	"TACC"	0.939960642861699
"Z_curve_12bit"	"Moran"	0.342881993343229
"Z_curve_12bit"	"Geary"	0.343260699848103
"Z_curve_12bit"	"NMBroto"	0.918609038804062
"Z_curve_12bit"	"DPCP"	0.991301504233611
"Z_curve_12bit"	"TPCP"	0.987528937332582
"Z_curve_12bit"	"MMI"	0.88832922530263
"Z_curve_12bit"	"PseDNC"	0.998892650664189
"Z_curve_12bit"	"PseKNC"	0.998993570453921
"Z_curve_12bit"	"PCPseDNC"	0.998892650664189
"Z_curve_12bit"	"PCPseTNC"	0.996036366428206
"Z_curve_12bit"	"SCPseDNC"	0.998432263094581
"Z_curve_12bit"	"SCPseTNC"	0.998829878225069
"Z_curve_12bit"	"Mismatch"	0.045258000849602
"Z_curve_12bit"	"Kmer-1"	0.993633724576625
"Z_curve_12bit"	"Kmer-2"	0.99855624565099
"Z_curve_12bit"	"Kmer-3"	0.998855229796231
"Z_curve_12bit"	"Kmer-4"	0.9977058170229
"Z_curve_12bit"	"Kmer-5"	0.995196049678768
"Z_curve_12bit"	"Kmer-6"	0.988299441713865
"Z_curve_12bit"	"Kmer-7"	0.951336084200853
"Z_curve_12bit"	"RCKmer-1"	0.987355009763829
"Z_curve_12bit"	"RCKmer-2"	0.989856669520273
"Z_curve_12bit"	"RCKmer-3"	0.992275033276173
"Z_curve_12bit"	"RCKmer-4"	0.99166534242477
"Z_curve_12bit"	"RCKmer-5"	0.99038919527631
"Z_curve_12bit"	"RCKmer-6"	0.987642681085867
"Z_curve_12bit"	"RCKmer-7"	0.97557187573119
"Z_curve_36bit"	"Z_curve_48bit"	0.981407006545812
"Z_curve_36bit"	"Z_curve_144bit"	0.99180865987511
"Z_curve_36bit"	"PseEIIP"	0.983732607524224
"Z_curve_36bit"	"DAC"	0.915099231595129
"Z_curve_36bit"	"DCC"	0.760160676794922
"Z_curve_36bit"	"DACC"	0.833014711592574
"Z_curve_36bit"	"TAC"	0.921720921551795
"Z_curve_36bit"	"TCC"	0.869972191679319
"Z_curve_36bit"	"TACC"	0.927409555981533
"Z_curve_36bit"	"Moran"	0.338157890295109
"Z_curve_36bit"	"Geary"	0.338533419386108
"Z_curve_36bit"	"NMBroto"	0.906141782732128
"Z_curve_36bit"	"DPCP"	0.977945750621287
"Z_curve_36bit"	"TPCP"	0.974351599830913
"Z_curve_36bit"	"MMI"	0.876272069864386
"Z_curve_36bit"	"PseDNC"	0.98546774037791
"Z_curve_36bit"	"PseKNC"	0.985628362221223
"Z_curve_36bit"	"PCPseDNC"	0.98546774037791
"Z_curve_36bit"	"PCPseTNC"	0.982697680646593
"Z_curve_36bit"	"SCPseDNC"	0.985000057589052
"Z_curve_36bit"	"SCPseTNC"	0.985463045127718
"Z_curve_36bit"	"Mismatch"	0.0441189318258229
"Z_curve_36bit"	"Kmer-1"	0.980252920473831
"Z_curve_36bit"	"Kmer-2"	0.985131021259312
"Z_curve_36bit"	"Kmer-3"	0.985492730923113
"Z_curve_36bit"	"Kmer-4"	0.984470943265284
"Z_curve_36bit"	"Kmer-5"	0.982299065989211
"Z_curve_36bit"	"Kmer-6"	0.976303699331406
"Z_curve_36bit"	"Kmer-7"	0.94222313530434
"Z_curve_36bit"	"RCKmer-1"	0.973968165375845
"Z_curve_36bit"	"RCKmer-2"	0.976450790815207
"Z_curve_36bit"	"RCKmer-3"	0.978873697483272
"Z_curve_36bit"	"RCKmer-4"	0.97834084145884
"Z_curve_36bit"	"RCKmer-5"	0.977234005149555
"Z_curve_36bit"	"RCKmer-6"	0.97496713434152
"Z_curve_36bit"	"RCKmer-7"	0.964325946010781
"Z_curve_48bit"	"Z_curve_144bit"	0.980617576465725
"Z_curve_48bit"	"PseEIIP"	0.996132387313906
"Z_curve_48bit"	"DAC"	0.920079150663522
"Z_curve_48bit"	"DCC"	0.780716755389814
"Z_curve_48bit"	"DACC"	0.8491831794743
"Z_curve_48bit"	"TAC"	0.933245276358373
"Z_curve_48bit"	"TCC"	0.885939552793732
"Z_curve_48bit"	"TACC"	0.940738443141641
"Z_curve_48bit"	"Moran"	0.352168631031175
"Z_curve_48bit"	"Geary"	0.352537220332873
"Z_curve_48bit"	"NMBroto"	0.911178960651483
"Z_curve_48bit"	"DPCP"	0.983484867530291
"Z_curve_48bit"	"TPCP"	0.986029804355642
"Z_curve_48bit"	"MMI"	0.882894629613689
"Z_curve_48bit"	"PseDNC"	0.992635418758203
"Z_curve_48bit"	"PseKNC"	0.99725227816588
"Z_curve_48bit"	"PCPseDNC"	0.992635418758203
"Z_curve_48bit"	"PCPseTNC"	0.992571711758693
"Z_curve_48bit"	"SCPseDNC"	0.992256692194886
"Z_curve_48bit"	"SCPseTNC"	0.996920857021416
"Z_curve_48bit"	"Mismatch"	0.045775968707248
"Z_curve_48bit"	"Kmer-1"	0.986582995839199
"Z_curve_48bit"	"Kmer-2"	0.992362553023733
"Z_curve_48bit"	"Kmer-3"	0.997052072643467
"Z_curve_48bit"	"Kmer-4"	0.998333077303829
"Z_curve_48bit"	"Kmer-5"	0.997752105254415
"Z_curve_48bit"	"Kmer-6"	0.992828088951729
"Z_curve_48bit"	"Kmer-7"	0.958322346405881
"Z_curve_48bit"	"RCKmer-1"	0.977237957822659
"Z_curve_48bit"	"RCKmer-2"	0.980452329472958
"Z_curve_48bit"	"RCKmer-3"	0.984802048575894
"Z_curve_48bit"	"RCKmer-4"	0.985336557132063
"Z_curve_48bit"	"RCKmer-5"	0.9852143250431
"Z_curve_48bit"	"RCKmer-6"	0.983381849836546
"Z_curve_48bit"	"RCKmer-7"	0.972801337081237
"Z_curve_144bit"	"PseEIIP"	0.976674768709703
"Z_curve_144bit"	"DAC"	0.90181230546423
"Z_curve_144bit"	"DCC"	0.765673967135461
"Z_curve_144bit"	"DACC"	0.832647943185538
"Z_curve_144bit"	"TAC"	0.914987903768849
"Z_curve_144bit"	"TCC"	0.868984323113386
"Z_curve_144bit"	"TACC"	0.922463078054225
"Z_curve_144bit"	"Moran"	0.345456555189565
"Z_curve_144bit"	"Geary"	0.34582664079041
"Z_curve_144bit"	"NMBroto"	0.893091947488472
"Z_curve_144bit"	"DPCP"	0.964076978984267
"Z_curve_144bit"	"TPCP"	0.966779016920307
"Z_curve_144bit"	"MMI"	0.865377741834503
